C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_40_58_118.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_40_58_118.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_40_58_118.jpg,-0.15,0.09939629,0,0.0350454
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_40_58_185.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_40_58_185.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_40_58_185.jpg,-0.35,0.3374571,0,0.2458189
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_40_58_253.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_40_58_253.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_40_58_253.jpg,-0.5000001,0.5234907,0,0.6016218
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_40_58_320.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_40_58_320.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_40_58_320.jpg,-0.7,0.7613073,0,1.205234
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_40_58_387.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_40_58_387.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_40_58_387.jpg,-0.8500001,0.6046451,0,1.653207
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_40_58_455.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_40_58_455.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_40_58_455.jpg,0,0.4218491,0,1.971785
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_40_58_522.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_40_58_522.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_40_58_522.jpg,0,0.1831431,0,2.219093
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_40_58_589.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_40_58_589.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_40_58_589.jpg,0,0,0,2.256491
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_40_58_657.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_40_58_657.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_40_58_657.jpg,0,0.1431234,0,2.303021
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_40_58_726.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_40_58_726.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_40_58_726.jpg,0,0.3816852,0,2.559225
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_40_58_795.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_40_58_795.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_40_58_795.jpg,0,0.5643175,0,2.905839
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_40_58_862.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_40_58_862.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_40_58_862.jpg,0,0.7984694,0,3.563546
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_40_58_928.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_40_58_928.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_40_58_928.jpg,-0.1,0.9816436,0,4.199661
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_40_58_997.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_40_58_997.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_40_58_997.jpg,-0.25,1,0,4.890035
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_40_59_065.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_40_59_065.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_40_59_065.jpg,-0.45,1,0,5.792171
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_40_59_135.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_40_59_135.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_40_59_135.jpg,0,1,0,6.451216
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_40_59_201.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_40_59_201.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_40_59_201.jpg,0,1,0,7.361021
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_40_59_270.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_40_59_270.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_40_59_270.jpg,0,1,0,8.042043
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_40_59_339.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_40_59_339.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_40_59_339.jpg,0,1,0,8.944122
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_40_59_408.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_40_59_408.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_40_59_408.jpg,-0.1,1,0,9.613897
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_40_59_475.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_40_59_475.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_40_59_475.jpg,-0.25,1,0,10.26605
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_40_59_544.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_40_59_544.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_40_59_544.jpg,-0.45,1,0,11.10161
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_40_59_612.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_40_59_612.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_40_59_612.jpg,-0.6000001,1,0,11.53253
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_40_59_681.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_40_59_681.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_40_59_681.jpg,0,1,0,12.48748
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_40_59_750.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_40_59_750.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_40_59_750.jpg,0,1,0,13.21762
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_40_59_819.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_40_59_819.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_40_59_819.jpg,0,1,0,14.1199
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_40_59_885.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_40_59_885.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_40_59_885.jpg,-0.1,1,0,14.46841
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_40_59_954.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_40_59_954.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_40_59_954.jpg,-0.25,1,0,15.40459
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_00_022.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_00_022.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_00_022.jpg,-0.45,1,0,16.17797
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_00_091.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_00_091.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_00_091.jpg,0,1,0,16.55765
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_00_159.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_00_159.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_00_159.jpg,0,1,0,17.32147
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_00_226.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_00_226.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_00_226.jpg,0,1,0,18.14014
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_00_294.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_00_294.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_00_294.jpg,-0.05,1,0,18.5862
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_00_362.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_00_362.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_00_362.jpg,-0.25,1,0,19.39998
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_00_432.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_00_432.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_00_432.jpg,-0.4,1,0,20.07683
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_00_502.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_00_502.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_00_502.jpg,-0.6000001,1,0,20.74219
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_00_569.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_00_569.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_00_569.jpg,0,1,0,21.22567
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_00_636.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_00_636.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_00_636.jpg,0,1,0,21.87
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_00_704.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_00_704.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_00_704.jpg,0,1,0,22.64804
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_00_770.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_00_770.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_00_770.jpg,0,1,0,23.21291
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_00_839.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_00_839.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_00_839.jpg,-0.15,1,0,23.99315
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_00_907.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_00_907.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_00_907.jpg,-0.3,1,0,24.54194
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_00_975.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_00_975.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_00_975.jpg,-0.45,1,0,25.03871
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_01_045.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_01_045.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_01_045.jpg,0,1,0,25.66473
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_01_114.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_01_114.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_01_114.jpg,0,1,0,26.20789
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_01_182.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_01_182.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_01_182.jpg,0,1,0,26.95587
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_01_252.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_01_252.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_01_252.jpg,0,1,0,27.51795
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_01_321.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_01_321.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_01_321.jpg,-0.1,1,0,28.26213
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_01_391.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_01_391.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_01_391.jpg,-0.25,1,0,28.79284
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_01_458.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_01_458.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_01_458.jpg,-0.45,1,0,29.42299
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_01_526.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_01_526.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_01_526.jpg,0,1,0,29.87072
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_01_594.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_01_594.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_01_594.jpg,0,1,0,30.18756
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_01_663.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_01_663.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_01_663.jpg,0,1,0,30.18952
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_01_732.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_01_732.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_01_732.jpg,-0.05,1,0,30.19017
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_01_801.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_01_801.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_01_801.jpg,-0.25,1,0,30.17788
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_01_870.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_01_870.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_01_870.jpg,-0.4,1,0,30.16011
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_01_938.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_01_938.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_01_938.jpg,-0.6000001,1,0,30.13482
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_02_005.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_02_005.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_02_005.jpg,0,1,0,30.16904
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_02_074.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_02_074.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_02_074.jpg,0,1,0,30.18247
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_02_144.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_02_144.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_02_144.jpg,0,1,0,30.18895
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_02_213.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_02_213.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_02_213.jpg,0,1,0,30.18928
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_02_283.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_02_283.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_02_283.jpg,0,1,0,30.19034
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_02_350.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_02_350.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_02_350.jpg,0,1,0,30.1903
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_02_419.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_02_419.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_02_419.jpg,0,1,0,30.18953
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_02_487.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_02_487.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_02_487.jpg,0,1,0,30.19038
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_02_555.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_02_555.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_02_555.jpg,0,1,0,30.19029
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_02_624.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_02_624.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_02_624.jpg,0,1,0,30.19027
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_02_692.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_02_692.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_02_692.jpg,0,1,0,30.19027
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_02_762.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_02_762.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_02_762.jpg,0,1,0,30.1903
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_02_829.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_02_829.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_02_829.jpg,0,1,0,30.19031
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_02_897.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_02_897.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_02_897.jpg,0,1,0,30.19031
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_02_964.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_02_964.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_02_964.jpg,0,1,0,30.19014
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_03_033.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_03_033.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_03_033.jpg,-0.1,1,0,30.18761
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_03_100.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_03_100.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_03_100.jpg,-0.3,1,0,30.1692
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_03_168.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_03_168.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_03_168.jpg,0,1,0,30.19063
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_03_237.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_03_237.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_03_237.jpg,0,1,0,30.18955
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_03_305.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_03_305.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_03_305.jpg,0,1,0,30.19019
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_03_372.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_03_372.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_03_372.jpg,0,1,0,30.19024
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_03_439.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_03_439.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_03_439.jpg,-0.15,1,0,30.18513
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_03_507.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_03_507.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_03_507.jpg,-0.3,1,0,30.17026
C:\Users\kmcsa\Desktop\Data\IMG\center_2024_02_29_10_41_03_574.jpg,C:\Users\kmcsa\Desktop\Data\IMG\left_2024_02_29_10_41_03_574.jpg,C:\Users\kmcsa\Desktop\Data\IMG\right_2024_02_29_10_41_03_574.jpg,-0.45,1,0,30.15223
